path,file,split,sr_hz,label,size_code,load,rpm,clock_pos,csv_path,npy_path,channels
0数据集/源域数据集/48kHz_DE_data/OR/Centered/0014/OR014@6_2.mat,OR014@6_2.mat,48kHz_DE_data,32000,OR,14.0,2,1749,6.0,第1问/1.2csv_32k_DE/48kHz_DE_data/OR/Centered/0014/OR014@6_2.csv,第1问/1.1npy_32k/48kHz_DE_data/OR/Centered/0014/OR014@6_2.npy,X203_DE_time
0数据集/源域数据集/48kHz_DE_data/OR/Centered/0014/OR014@6_3.mat,OR014@6_3.mat,48kHz_DE_data,32000,OR,14.0,3,1723,6.0,第1问/1.2csv_32k_DE/48kHz_DE_data/OR/Centered/0014/OR014@6_3.csv,第1问/1.1npy_32k/48kHz_DE_data/OR/Centered/0014/OR014@6_3.npy,X204_DE_time
0数据集/源域数据集/48kHz_DE_data/OR/Centered/0021/OR021@6_0.mat,OR021@6_0.mat,48kHz_DE_data,32000,OR,21.0,0,1796,6.0,第1问/1.2csv_32k_DE/48kHz_DE_data/OR/Centered/0021/OR021@6_0.csv,第1问/1.1npy_32k/48kHz_DE_data/OR/Centered/0021/OR021@6_0.npy,X238_DE_time
0数据集/源域数据集/48kHz_DE_data/OR/Centered/0021/OR021@6_1.mat,OR021@6_1.mat,48kHz_DE_data,32000,OR,21.0,1,1771,6.0,第1问/1.2csv_32k_DE/48kHz_DE_data/OR/Centered/0021/OR021@6_1.csv,第1问/1.1npy_32k/48kHz_DE_data/OR/Centered/0021/OR021@6_1.npy,X239_DE_time
0数据集/源域数据集/48kHz_DE_data/OR/Centered/0021/OR021@6_2.mat,OR021@6_2.mat,48kHz_DE_data,32000,OR,21.0,2,1747,6.0,第1问/1.2csv_32k_DE/48kHz_DE_data/OR/Centered/0021/OR021@6_2.csv,第1问/1.1npy_32k/48kHz_DE_data/OR/Centered/0021/OR021@6_2.npy,X240_DE_time
0数据集/源域数据集/48kHz_DE_data/OR/Centered/0021/OR021@6_3.mat,OR021@6_3.mat,48kHz_DE_data,32000,OR,21.0,3,1719,6.0,第1问/1.2csv_32k_DE/48kHz_DE_data/OR/Centered/0021/OR021@6_3.csv,第1问/1.1npy_32k/48kHz_DE_data/OR/Centered/0021/OR021@6_3.npy,X241_DE_time
0数据集/源域数据集/48kHz_DE_data/OR/Centered/0007/OR007@6_0.mat,OR007@6_0.mat,48kHz_DE_data,32000,OR,7.0,0,1796,6.0,第1问/1.2csv_32k_DE/48kHz_DE_data/OR/Centered/0007/OR007@6_0.csv,第1问/1.1npy_32k/48kHz_DE_data/OR/Centered/0007/OR007@6_0.npy,X135_DE_time
0数据集/源域数据集/48kHz_DE_data/OR/Centered/0007/OR007@6_1.mat,OR007@6_1.mat,48kHz_DE_data,32000,OR,7.0,1,1774,6.0,第1问/1.2csv_32k_DE/48kHz_DE_data/OR/Centered/0007/OR007@6_1.csv,第1问/1.1npy_32k/48kHz_DE_data/OR/Centered/0007/OR007@6_1.npy,X136_DE_time
0数据集/源域数据集/48kHz_DE_data/OR/Centered/0007/OR007@6_2.mat,OR007@6_2.mat,48kHz_DE_data,32000,OR,7.0,2,1750,6.0,第1问/1.2csv_32k_DE/48kHz_DE_data/OR/Centered/0007/OR007@6_2.csv,第1问/1.1npy_32k/48kHz_DE_data/OR/Centered/0007/OR007@6_2.npy,X137_DE_time
0数据集/源域数据集/48kHz_DE_data/OR/Centered/0007/OR007@6_3.mat,OR007@6_3.mat,48kHz_DE_data,32000,OR,7.0,3,1725,6.0,第1问/1.2csv_32k_DE/48kHz_DE_data/OR/Centered/0007/OR007@6_3.csv,第1问/1.1npy_32k/48kHz_DE_data/OR/Centered/0007/OR007@6_3.npy,X138_DE_time
0数据集/源域数据集/48kHz_DE_data/OR/Opposite/0021/OR021@12_0.mat,OR021@12_0.mat,48kHz_DE_data,32000,OR,21.0,0,1796,12.0,第1问/1.2csv_32k_DE/48kHz_DE_data/OR/Opposite/0021/OR021@12_0.csv,第1问/1.1npy_32k/48kHz_DE_data/OR/Opposite/0021/OR021@12_0.npy,X262_DE_time
0数据集/源域数据集/48kHz_DE_data/OR/Opposite/0021/OR021@12_1.mat,OR021@12_1.mat,48kHz_DE_data,32000,OR,21.0,1,1771,12.0,第1问/1.2csv_32k_DE/48kHz_DE_data/OR/Opposite/0021/OR021@12_1.csv,第1问/1.1npy_32k/48kHz_DE_data/OR/Opposite/0021/OR021@12_1.npy,X263_DE_time
0数据集/源域数据集/48kHz_DE_data/OR/Opposite/0021/OR021@12_2.mat,OR021@12_2.mat,48kHz_DE_data,32000,OR,21.0,2,1746,12.0,第1问/1.2csv_32k_DE/48kHz_DE_data/OR/Opposite/0021/OR021@12_2.csv,第1问/1.1npy_32k/48kHz_DE_data/OR/Opposite/0021/OR021@12_2.npy,X264_DE_time
0数据集/源域数据集/48kHz_DE_data/OR/Opposite/0021/OR021@12_3.mat,OR021@12_3.mat,48kHz_DE_data,32000,OR,21.0,3,1718,12.0,第1问/1.2csv_32k_DE/48kHz_DE_data/OR/Opposite/0021/OR021@12_3.csv,第1问/1.1npy_32k/48kHz_DE_data/OR/Opposite/0021/OR021@12_3.npy,X265_DE_time
0数据集/源域数据集/48kHz_DE_data/OR/Opposite/0007/OR007@12_0.mat,OR007@12_0.mat,48kHz_DE_data,32000,OR,7.0,0,1796,12.0,第1问/1.2csv_32k_DE/48kHz_DE_data/OR/Opposite/0007/OR007@12_0.csv,第1问/1.1npy_32k/48kHz_DE_data/OR/Opposite/0007/OR007@12_0.npy,X161_DE_time
0数据集/源域数据集/48kHz_DE_data/OR/Opposite/0007/OR007@12_1.mat,OR007@12_1.mat,48kHz_DE_data,32000,OR,7.0,1,1772,12.0,第1问/1.2csv_32k_DE/48kHz_DE_data/OR/Opposite/0007/OR007@12_1.csv,第1问/1.1npy_32k/48kHz_DE_data/OR/Opposite/0007/OR007@12_1.npy,X162_DE_time
0数据集/源域数据集/48kHz_DE_data/OR/Opposite/0007/OR007@12_2.mat,OR007@12_2.mat,48kHz_DE_data,32000,OR,7.0,2,1749,12.0,第1问/1.2csv_32k_DE/48kHz_DE_data/OR/Opposite/0007/OR007@12_2.csv,第1问/1.1npy_32k/48kHz_DE_data/OR/Opposite/0007/OR007@12_2.npy,X163_DE_time
0数据集/源域数据集/48kHz_DE_data/OR/Opposite/0007/OR007@12_3.mat,OR007@12_3.mat,48kHz_DE_data,32000,OR,7.0,3,1723,12.0,第1问/1.2csv_32k_DE/48kHz_DE_data/OR/Opposite/0007/OR007@12_3.csv,第1问/1.1npy_32k/48kHz_DE_data/OR/Opposite/0007/OR007@12_3.npy,X164_DE_time
0数据集/源域数据集/12kHz_DE_data/IR/0007/IR007_0.mat,IR007_0.mat,12kHz_DE_data,32000,IR,7.0,0,1797,,第1问/1.2csv_32k_DE/12kHz_DE_data/IR/0007/IR007_0.csv,第1问/1.1npy_32k/12kHz_DE_data/IR/0007/IR007_0.npy,DE
0数据集/源域数据集/12kHz_DE_data/IR/0007/IR007_1.mat,IR007_1.mat,12kHz_DE_data,32000,IR,7.0,1,1772,,第1问/1.2csv_32k_DE/12kHz_DE_data/IR/0007/IR007_1.csv,第1问/1.1npy_32k/12kHz_DE_data/IR/0007/IR007_1.npy,DE
0数据集/源域数据集/12kHz_DE_data/IR/0007/IR007_2.mat,IR007_2.mat,12kHz_DE_data,32000,IR,7.0,2,1748,,第1问/1.2csv_32k_DE/12kHz_DE_data/IR/0007/IR007_2.csv,第1问/1.1npy_32k/12kHz_DE_data/IR/0007/IR007_2.npy,DE
0数据集/源域数据集/12kHz_DE_data/IR/0007/IR007_3.mat,IR007_3.mat,12kHz_DE_data,32000,IR,7.0,3,1721,,第1问/1.2csv_32k_DE/12kHz_DE_data/IR/0007/IR007_3.csv,第1问/1.1npy_32k/12kHz_DE_data/IR/0007/IR007_3.npy,DE
0数据集/源域数据集/12kHz_DE_data/IR/0014/IR014_0.mat,IR014_0.mat,12kHz_DE_data,32000,IR,14.0,0,1796,,第1问/1.2csv_32k_DE/12kHz_DE_data/IR/0014/IR014_0.csv,第1问/1.1npy_32k/12kHz_DE_data/IR/0014/IR014_0.npy,DE
0数据集/源域数据集/12kHz_DE_data/IR/0014/IR014_1.mat,IR014_1.mat,12kHz_DE_data,32000,IR,14.0,1,1774,,第1问/1.2csv_32k_DE/12kHz_DE_data/IR/0014/IR014_1.csv,第1问/1.1npy_32k/12kHz_DE_data/IR/0014/IR014_1.npy,DE
0数据集/源域数据集/12kHz_DE_data/IR/0014/IR014_2.mat,IR014_2.mat,12kHz_DE_data,32000,IR,14.0,2,1752,,第1问/1.2csv_32k_DE/12kHz_DE_data/IR/0014/IR014_2.csv,第1问/1.1npy_32k/12kHz_DE_data/IR/0014/IR014_2.npy,DE
0数据集/源域数据集/12kHz_DE_data/IR/0014/IR014_3.mat,IR014_3.mat,12kHz_DE_data,32000,IR,14.0,3,1728,,第1问/1.2csv_32k_DE/12kHz_DE_data/IR/0014/IR014_3.csv,第1问/1.1npy_32k/12kHz_DE_data/IR/0014/IR014_3.npy,DE
0数据集/源域数据集/12kHz_DE_data/IR/0021/IR021_0.mat,IR021_0.mat,12kHz_DE_data,32000,IR,21.0,0,1797,,第1问/1.2csv_32k_DE/12kHz_DE_data/IR/0021/IR021_0.csv,第1问/1.1npy_32k/12kHz_DE_data/IR/0021/IR021_0.npy,DE
0数据集/源域数据集/12kHz_DE_data/IR/0021/IR021_1.mat,IR021_1.mat,12kHz_DE_data,32000,IR,21.0,1,1774,,第1问/1.2csv_32k_DE/12kHz_DE_data/IR/0021/IR021_1.csv,第1问/1.1npy_32k/12kHz_DE_data/IR/0021/IR021_1.npy,DE
0数据集/源域数据集/12kHz_DE_data/IR/0021/IR021_2.mat,IR021_2.mat,12kHz_DE_data,32000,IR,21.0,2,1752,,第1问/1.2csv_32k_DE/12kHz_DE_data/IR/0021/IR021_2.csv,第1问/1.1npy_32k/12kHz_DE_data/IR/0021/IR021_2.npy,DE
0数据集/源域数据集/12kHz_DE_data/IR/0021/IR021_3.mat,IR021_3.mat,12kHz_DE_data,32000,IR,21.0,3,1728,,第1问/1.2csv_32k_DE/12kHz_DE_data/IR/0021/IR021_3.csv,第1问/1.1npy_32k/12kHz_DE_data/IR/0021/IR021_3.npy,DE
0数据集/源域数据集/12kHz_DE_data/IR/0028/IR028_0_(1797rpm).mat,IR028_0_(1797rpm).mat,12kHz_DE_data,32000,IR,28.0,0,1797,,第1问/1.2csv_32k_DE/12kHz_DE_data/IR/0028/IR028_0_(1797rpm).csv,第1问/1.1npy_32k/12kHz_DE_data/IR/0028/IR028_0_(1797rpm).npy,DE
0数据集/源域数据集/12kHz_DE_data/IR/0028/IR028_1_(1772rpm).mat,IR028_1_(1772rpm).mat,12kHz_DE_data,32000,IR,28.0,1,1772,,第1问/1.2csv_32k_DE/12kHz_DE_data/IR/0028/IR028_1_(1772rpm).csv,第1问/1.1npy_32k/12kHz_DE_data/IR/0028/IR028_1_(1772rpm).npy,DE
0数据集/源域数据集/12kHz_DE_data/IR/0028/IR028_2_(1750rpm).mat,IR028_2_(1750rpm).mat,12kHz_DE_data,32000,IR,28.0,2,1750,,第1问/1.2csv_32k_DE/12kHz_DE_data/IR/0028/IR028_2_(1750rpm).csv,第1问/1.1npy_32k/12kHz_DE_data/IR/0028/IR028_2_(1750rpm).npy,DE
0数据集/源域数据集/12kHz_DE_data/IR/0028/IR028_3_(1730rpm).mat,IR028_3_(1730rpm).mat,12kHz_DE_data,32000,IR,28.0,3,1730,,第1问/1.2csv_32k_DE/12kHz_DE_data/IR/0028/IR028_3_(1730rpm).csv,第1问/1.1npy_32k/12kHz_DE_data/IR/0028/IR028_3_(1730rpm).npy,DE
0数据集/源域数据集/12kHz_DE_data/OR/Orthogonal/0007/OR007@3_0.mat,OR007@3_0.mat,12kHz_DE_data,32000,OR,7.0,0,1797,3.0,第1问/1.2csv_32k_DE/12kHz_DE_data/OR/Orthogonal/0007/OR007@3_0.csv,第1问/1.1npy_32k/12kHz_DE_data/OR/Orthogonal/0007/OR007@3_0.npy,X144_DE_time
0数据集/源域数据集/12kHz_DE_data/OR/Orthogonal/0007/OR007@3_1.mat,OR007@3_1.mat,12kHz_DE_data,32000,OR,7.0,1,1774,3.0,第1问/1.2csv_32k_DE/12kHz_DE_data/OR/Orthogonal/0007/OR007@3_1.csv,第1问/1.1npy_32k/12kHz_DE_data/OR/Orthogonal/0007/OR007@3_1.npy,X145_DE_time
0数据集/源域数据集/12kHz_DE_data/OR/Orthogonal/0007/OR007@3_2.mat,OR007@3_2.mat,12kHz_DE_data,32000,OR,7.0,2,1751,3.0,第1问/1.2csv_32k_DE/12kHz_DE_data/OR/Orthogonal/0007/OR007@3_2.csv,第1问/1.1npy_32k/12kHz_DE_data/OR/Orthogonal/0007/OR007@3_2.npy,X146_DE_time
0数据集/源域数据集/12kHz_DE_data/OR/Orthogonal/0007/OR007@3_3.mat,OR007@3_3.mat,12kHz_DE_data,32000,OR,7.0,3,1725,3.0,第1问/1.2csv_32k_DE/12kHz_DE_data/OR/Orthogonal/0007/OR007@3_3.csv,第1问/1.1npy_32k/12kHz_DE_data/OR/Orthogonal/0007/OR007@3_3.npy,X147_DE_time
0数据集/源域数据集/12kHz_DE_data/OR/Orthogonal/0021/OR021@3_0.mat,OR021@3_0.mat,12kHz_DE_data,32000,OR,21.0,0,1796,3.0,第1问/1.2csv_32k_DE/12kHz_DE_data/OR/Orthogonal/0021/OR021@3_0.csv,第1问/1.1npy_32k/12kHz_DE_data/OR/Orthogonal/0021/OR021@3_0.npy,X246_DE_time
0数据集/源域数据集/12kHz_DE_data/OR/Orthogonal/0021/OR021@3_1.mat,OR021@3_1.mat,12kHz_DE_data,32000,OR,21.0,1,1771,3.0,第1问/1.2csv_32k_DE/12kHz_DE_data/OR/Orthogonal/0021/OR021@3_1.csv,第1问/1.1npy_32k/12kHz_DE_data/OR/Orthogonal/0021/OR021@3_1.npy,X247_DE_time
0数据集/源域数据集/12kHz_DE_data/OR/Orthogonal/0021/OR021@3_2.mat,OR021@3_2.mat,12kHz_DE_data,32000,OR,21.0,2,1747,3.0,第1问/1.2csv_32k_DE/12kHz_DE_data/OR/Orthogonal/0021/OR021@3_2.csv,第1问/1.1npy_32k/12kHz_DE_data/OR/Orthogonal/0021/OR021@3_2.npy,X248_DE_time
0数据集/源域数据集/12kHz_DE_data/OR/Orthogonal/0021/OR021@3_3.mat,OR021@3_3.mat,12kHz_DE_data,32000,OR,21.0,3,1719,3.0,第1问/1.2csv_32k_DE/12kHz_DE_data/OR/Orthogonal/0021/OR021@3_3.csv,第1问/1.1npy_32k/12kHz_DE_data/OR/Orthogonal/0021/OR021@3_3.npy,X249_DE_time
0数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_0.mat,OR014@6_0.mat,12kHz_DE_data,32000,OR,14.0,0,1796,6.0,第1问/1.2csv_32k_DE/12kHz_DE_data/OR/Centered/0014/OR014@6_0.csv,第1问/1.1npy_32k/12kHz_DE_data/OR/Centered/0014/OR014@6_0.npy,DE
0数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_1.mat,OR014@6_1.mat,12kHz_DE_data,32000,OR,14.0,1,1772,6.0,第1问/1.2csv_32k_DE/12kHz_DE_data/OR/Centered/0014/OR014@6_1.csv,第1问/1.1npy_32k/12kHz_DE_data/OR/Centered/0014/OR014@6_1.npy,DE
0数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_2.mat,OR014@6_2.mat,12kHz_DE_data,32000,OR,14.0,2,1749,6.0,第1问/1.2csv_32k_DE/12kHz_DE_data/OR/Centered/0014/OR014@6_2.csv,第1问/1.1npy_32k/12kHz_DE_data/OR/Centered/0014/OR014@6_2.npy,DE
0数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_3.mat,OR014@6_3.mat,12kHz_DE_data,32000,OR,14.0,3,1723,6.0,第1问/1.2csv_32k_DE/12kHz_DE_data/OR/Centered/0014/OR014@6_3.csv,第1问/1.1npy_32k/12kHz_DE_data/OR/Centered/0014/OR014@6_3.npy,DE
0数据集/源域数据集/12kHz_DE_data/OR/Centered/0021/OR021@6_0.mat,OR021@6_0.mat,12kHz_DE_data,32000,OR,21.0,0,1796,6.0,第1问/1.2csv_32k_DE/12kHz_DE_data/OR/Centered/0021/OR021@6_0.csv,第1问/1.1npy_32k/12kHz_DE_data/OR/Centered/0021/OR021@6_0.npy,DE
0数据集/源域数据集/12kHz_DE_data/OR/Centered/0021/OR021@6_1.mat,OR021@6_1.mat,12kHz_DE_data,32000,OR,21.0,1,1771,6.0,第1问/1.2csv_32k_DE/12kHz_DE_data/OR/Centered/0021/OR021@6_1.csv,第1问/1.1npy_32k/12kHz_DE_data/OR/Centered/0021/OR021@6_1.npy,DE
0数据集/源域数据集/12kHz_DE_data/OR/Centered/0021/OR021@6_2.mat,OR021@6_2.mat,12kHz_DE_data,32000,OR,21.0,2,1748,6.0,第1问/1.2csv_32k_DE/12kHz_DE_data/OR/Centered/0021/OR021@6_2.csv,第1问/1.1npy_32k/12kHz_DE_data/OR/Centered/0021/OR021@6_2.npy,DE
0数据集/源域数据集/12kHz_DE_data/OR/Centered/0021/OR021@6_3.mat,OR021@6_3.mat,12kHz_DE_data,32000,OR,21.0,3,1721,6.0,第1问/1.2csv_32k_DE/12kHz_DE_data/OR/Centered/0021/OR021@6_3.csv,第1问/1.1npy_32k/12kHz_DE_data/OR/Centered/0021/OR021@6_3.npy,DE
0数据集/源域数据集/12kHz_DE_data/OR/Centered/0007/OR007@6_0.mat,OR007@6_0.mat,12kHz_DE_data,32000,OR,7.0,0,1796,6.0,第1问/1.2csv_32k_DE/12kHz_DE_data/OR/Centered/0007/OR007@6_0.csv,第1问/1.1npy_32k/12kHz_DE_data/OR/Centered/0007/OR007@6_0.npy,DE
0数据集/源域数据集/12kHz_DE_data/OR/Centered/0007/OR007@6_1.mat,OR007@6_1.mat,12kHz_DE_data,32000,OR,7.0,1,1773,6.0,第1问/1.2csv_32k_DE/12kHz_DE_data/OR/Centered/0007/OR007@6_1.csv,第1问/1.1npy_32k/12kHz_DE_data/OR/Centered/0007/OR007@6_1.npy,DE
0数据集/源域数据集/12kHz_DE_data/OR/Centered/0007/OR007@6_2.mat,OR007@6_2.mat,12kHz_DE_data,32000,OR,7.0,2,1750,6.0,第1问/1.2csv_32k_DE/12kHz_DE_data/OR/Centered/0007/OR007@6_2.csv,第1问/1.1npy_32k/12kHz_DE_data/OR/Centered/0007/OR007@6_2.npy,DE
0数据集/源域数据集/12kHz_DE_data/OR/Centered/0007/OR007@6_3.mat,OR007@6_3.mat,12kHz_DE_data,32000,OR,7.0,3,1725,6.0,第1问/1.2csv_32k_DE/12kHz_DE_data/OR/Centered/0007/OR007@6_3.csv,第1问/1.1npy_32k/12kHz_DE_data/OR/Centered/0007/OR007@6_3.npy,DE
0数据集/源域数据集/12kHz_DE_data/OR/Opposite/0021/OR021@12_0.mat,OR021@12_0.mat,12kHz_DE_data,32000,OR,21.0,0,1796,12.0,第1问/1.2csv_32k_DE/12kHz_DE_data/OR/Opposite/0021/OR021@12_0.csv,第1问/1.1npy_32k/12kHz_DE_data/OR/Opposite/0021/OR021@12_0.npy,X258_DE_time
0数据集/源域数据集/12kHz_DE_data/OR/Opposite/0021/OR021@12_1.mat,OR021@12_1.mat,12kHz_DE_data,32000,OR,21.0,1,1771,12.0,第1问/1.2csv_32k_DE/12kHz_DE_data/OR/Opposite/0021/OR021@12_1.csv,第1问/1.1npy_32k/12kHz_DE_data/OR/Opposite/0021/OR021@12_1.npy,X259_DE_time
0数据集/源域数据集/12kHz_DE_data/OR/Opposite/0021/OR021@12_2.mat,OR021@12_2.mat,12kHz_DE_data,32000,OR,21.0,2,1746,12.0,第1问/1.2csv_32k_DE/12kHz_DE_data/OR/Opposite/0021/OR021@12_2.csv,第1问/1.1npy_32k/12kHz_DE_data/OR/Opposite/0021/OR021@12_2.npy,X260_DE_time
0数据集/源域数据集/12kHz_DE_data/OR/Opposite/0021/OR021@12_3.mat,OR021@12_3.mat,12kHz_DE_data,32000,OR,21.0,3,1718,12.0,第1问/1.2csv_32k_DE/12kHz_DE_data/OR/Opposite/0021/OR021@12_3.csv,第1问/1.1npy_32k/12kHz_DE_data/OR/Opposite/0021/OR021@12_3.npy,X261_DE_time
0数据集/源域数据集/12kHz_DE_data/OR/Opposite/0007/OR007@12_0.mat,OR007@12_0.mat,12kHz_DE_data,32000,OR,7.0,0,1797,12.0,第1问/1.2csv_32k_DE/12kHz_DE_data/OR/Opposite/0007/OR007@12_0.csv,第1问/1.1npy_32k/12kHz_DE_data/OR/Opposite/0007/OR007@12_0.npy,X156_DE_time
0数据集/源域数据集/12kHz_DE_data/OR/Opposite/0007/OR007@12_1.mat,OR007@12_1.mat,12kHz_DE_data,32000,OR,7.0,1,1773,12.0,第1问/1.2csv_32k_DE/12kHz_DE_data/OR/Opposite/0007/OR007@12_1.csv,第1问/1.1npy_32k/12kHz_DE_data/OR/Opposite/0007/OR007@12_1.npy,X158_DE_time
0数据集/源域数据集/12kHz_DE_data/OR/Opposite/0007/OR007@12_2.mat,OR007@12_2.mat,12kHz_DE_data,32000,OR,7.0,2,1750,12.0,第1问/1.2csv_32k_DE/12kHz_DE_data/OR/Opposite/0007/OR007@12_2.csv,第1问/1.1npy_32k/12kHz_DE_data/OR/Opposite/0007/OR007@12_2.npy,X159_DE_time
0数据集/源域数据集/12kHz_DE_data/OR/Opposite/0007/OR007@12_3.mat,OR007@12_3.mat,12kHz_DE_data,32000,OR,7.0,3,1724,12.0,第1问/1.2csv_32k_DE/12kHz_DE_data/OR/Opposite/0007/OR007@12_3.csv,第1问/1.1npy_32k/12kHz_DE_data/OR/Opposite/0007/OR007@12_3.npy,X160_DE_time
0数据集/源域数据集/12kHz_DE_data/B/0021/B021_0.mat,B021_0.mat,12kHz_DE_data,32000,B,21.0,0,1796,,第1问/1.2csv_32k_DE/12kHz_DE_data/B/0021/B021_0.csv,第1问/1.1npy_32k/12kHz_DE_data/B/0021/B021_0.npy,DE
0数据集/源域数据集/12kHz_DE_data/B/0021/B021_1.mat,B021_1.mat,12kHz_DE_data,32000,B,21.0,1,1774,,第1问/1.2csv_32k_DE/12kHz_DE_data/B/0021/B021_1.csv,第1问/1.1npy_32k/12kHz_DE_data/B/0021/B021_1.npy,DE
0数据集/源域数据集/12kHz_DE_data/B/0021/B021_2.mat,B021_2.mat,12kHz_DE_data,32000,B,21.0,2,1754,,第1问/1.2csv_32k_DE/12kHz_DE_data/B/0021/B021_2.csv,第1问/1.1npy_32k/12kHz_DE_data/B/0021/B021_2.npy,DE
0数据集/源域数据集/12kHz_DE_data/B/0021/B021_3.mat,B021_3.mat,12kHz_DE_data,32000,B,21.0,3,1729,,第1问/1.2csv_32k_DE/12kHz_DE_data/B/0021/B021_3.csv,第1问/1.1npy_32k/12kHz_DE_data/B/0021/B021_3.npy,DE
0数据集/源域数据集/12kHz_DE_data/B/0028/B028_0_(1797rpm).mat,B028_0_(1797rpm).mat,12kHz_DE_data,32000,B,28.0,0,1797,,第1问/1.2csv_32k_DE/12kHz_DE_data/B/0028/B028_0_(1797rpm).csv,第1问/1.1npy_32k/12kHz_DE_data/B/0028/B028_0_(1797rpm).npy,DE
0数据集/源域数据集/12kHz_DE_data/B/0028/B028_1_(1772rpm).mat,B028_1_(1772rpm).mat,12kHz_DE_data,32000,B,28.0,1,1772,,第1问/1.2csv_32k_DE/12kHz_DE_data/B/0028/B028_1_(1772rpm).csv,第1问/1.1npy_32k/12kHz_DE_data/B/0028/B028_1_(1772rpm).npy,DE
0数据集/源域数据集/12kHz_DE_data/B/0028/B028_2_(1750rpm).mat,B028_2_(1750rpm).mat,12kHz_DE_data,32000,B,28.0,2,1750,,第1问/1.2csv_32k_DE/12kHz_DE_data/B/0028/B028_2_(1750rpm).csv,第1问/1.1npy_32k/12kHz_DE_data/B/0028/B028_2_(1750rpm).npy,DE
0数据集/源域数据集/12kHz_DE_data/B/0028/B028_3_(1730rpm).mat,B028_3_(1730rpm).mat,12kHz_DE_data,32000,B,28.0,3,1730,,第1问/1.2csv_32k_DE/12kHz_DE_data/B/0028/B028_3_(1730rpm).csv,第1问/1.1npy_32k/12kHz_DE_data/B/0028/B028_3_(1730rpm).npy,DE
0数据集/源域数据集/12kHz_DE_data/B/0007/B007_0.mat,B007_0.mat,12kHz_DE_data,32000,B,7.0,0,1796,,第1问/1.2csv_32k_DE/12kHz_DE_data/B/0007/B007_0.csv,第1问/1.1npy_32k/12kHz_DE_data/B/0007/B007_0.npy,DE
0数据集/源域数据集/12kHz_DE_data/B/0007/B007_1.mat,B007_1.mat,12kHz_DE_data,32000,B,7.0,1,1772,,第1问/1.2csv_32k_DE/12kHz_DE_data/B/0007/B007_1.csv,第1问/1.1npy_32k/12kHz_DE_data/B/0007/B007_1.npy,DE
0数据集/源域数据集/12kHz_DE_data/B/0007/B007_2.mat,B007_2.mat,12kHz_DE_data,32000,B,7.0,2,1748,,第1问/1.2csv_32k_DE/12kHz_DE_data/B/0007/B007_2.csv,第1问/1.1npy_32k/12kHz_DE_data/B/0007/B007_2.npy,DE
0数据集/源域数据集/12kHz_DE_data/B/0007/B007_3.mat,B007_3.mat,12kHz_DE_data,32000,B,7.0,3,1722,,第1问/1.2csv_32k_DE/12kHz_DE_data/B/0007/B007_3.csv,第1问/1.1npy_32k/12kHz_DE_data/B/0007/B007_3.npy,DE
0数据集/源域数据集/12kHz_DE_data/B/0014/B014_0.mat,B014_0.mat,12kHz_DE_data,32000,B,14.0,0,1796,,第1问/1.2csv_32k_DE/12kHz_DE_data/B/0014/B014_0.csv,第1问/1.1npy_32k/12kHz_DE_data/B/0014/B014_0.npy,DE
0数据集/源域数据集/12kHz_DE_data/B/0014/B014_1.mat,B014_1.mat,12kHz_DE_data,32000,B,14.0,1,1772,,第1问/1.2csv_32k_DE/12kHz_DE_data/B/0014/B014_1.csv,第1问/1.1npy_32k/12kHz_DE_data/B/0014/B014_1.npy,DE
0数据集/源域数据集/12kHz_DE_data/B/0014/B014_2.mat,B014_2.mat,12kHz_DE_data,32000,B,14.0,2,1749,,第1问/1.2csv_32k_DE/12kHz_DE_data/B/0014/B014_2.csv,第1问/1.1npy_32k/12kHz_DE_data/B/0014/B014_2.npy,DE
0数据集/源域数据集/12kHz_DE_data/B/0014/B014_3.mat,B014_3.mat,12kHz_DE_data,32000,B,14.0,3,1724,,第1问/1.2csv_32k_DE/12kHz_DE_data/B/0014/B014_3.csv,第1问/1.1npy_32k/12kHz_DE_data/B/0014/B014_3.npy,DE
