file,segment_id,start_idx,end_idx,fs,duration_pts,duration_sec,raw_mean,raw_std,raw_rms,env_mean,env_std,env_rms
C,87,178176,182272,32000,4096,0.128,-0.04303304624507137,32.409842723016745,32.409871292150335,24.72855675369096,38.59135889361026,45.83442483958915
C,88,180224,184320,32000,4096,0.128,0.0055058991048695174,32.76974209242755,32.769742554972,27.399434472751203,37.37577572300186,46.34304284704148
C,89,182272,186368,32000,4096,0.128,0.027592762817747817,26.25218318765857,26.252197688554435,21.936016381406667,29.953657385316085,37.126949853741586
C,90,184320,188416,32000,4096,0.128,0.10071524644336265,32.668040138133165,32.668195389821356,24.994903880807982,38.854679955434335,46.199906649798116
C,91,186368,190464,32000,4096,0.128,0.1307291691181092,37.82631849799785,37.826544399768174,30.612994231506754,43.86911436870453,53.49443533034763
C,92,188416,192512,32000,4096,0.128,0.04896249236355171,23.401654715124725,23.40170593635382,20.163673855420562,26.242814721150534,33.094698485352694
C,93,190464,194560,32000,4096,0.128,-0.04012588470937637,30.683945855098433,30.68397209171648,25.262994526465853,35.28074449520318,43.39296975985918
C,94,192512,196608,32000,4096,0.128,-0.05281571520397568,35.11662574941264,35.116665467041194,27.215449453479472,41.54276668116704,49.663690483901604
C,95,194560,198656,32000,4096,0.128,-0.0010033714891540466,31.604101774522135,31.604101790449725,24.199974139628054,37.577086112605805,44.695370555269584
C,96,196608,200704,32000,4096,0.128,-0.07191933722689987,31.742262879462437,31.742344354189814,26.771028485573314,36.033116203193615,44.889569272696654
C,97,198656,202752,32000,4096,0.128,-0.07930725827440127,22.206702451377463,22.206844066756286,19.536519247211245,24.588643674254353,31.405047079030215
C,98,200704,204800,32000,4096,0.128,0.002368077738164852,31.053887600084906,31.05388769037621,24.103914793035507,36.710266727833464,43.91631122463034
C,99,202752,206848,32000,4096,0.128,0.02074244805285352,37.730946832023655,37.73095253356516,29.195450144673046,44.66394273567329,53.35955481303786
C,100,204800,208896,32000,4096,0.128,-0.013028526792941648,27.905783200432957,27.90578624178284,22.296861081943288,32.56236979959694,39.464641656464835
C,101,206848,210944,32000,4096,0.128,-0.09115516604142959,33.84558910370499,33.845711856025865,27.742537194360203,39.004774442057304,47.86460904735592
C,102,208896,212992,32000,4096,0.128,-0.07897705758205706,30.59611763890015,30.596219569565143,23.642893750474222,36.23962744140913,43.27004763099235
C,103,210944,215040,32000,4096,0.128,0.017171680786943158,31.030422505748128,31.030427256998266,23.815547814579155,36.8606552558813,43.88494301695555
C,104,212992,217088,32000,4096,0.128,0.010654428852600793,37.14953315095938,37.14953467879623,29.523578385162107,43.457412065803624,52.53749465021972
C,105,215040,219136,32000,4096,0.128,-0.008276634378395212,26.227776089195455,26.227777395113932,21.063133490125523,30.53042734049407,37.091273717898055
C,106,217088,221184,32000,4096,0.128,0.020541042324957827,33.00684867626222,33.00685506788088,26.458753379093345,38.45540837218232,46.67851822248638
C,107,219136,223232,32000,4096,0.128,0.00982746644003879,31.77018564103408,31.77018716099835,25.196300564676903,37.19998070333207,44.92985785058546
C,108,221184,225280,32000,4096,0.128,0.0023708912163974433,24.05348787682512,24.053487993671485,20.818467502104898,26.903003108854,34.01735094640977
C,109,223232,227328,32000,4096,0.128,0.03985169137126944,33.21344798518949,33.21347189352828,27.323178489001805,38.20721346304332,46.97177070701518
C,110,225280,229376,32000,4096,0.128,0.01858419578897037,29.07663114077866,29.076637079779918,22.534882463991753,34.39580953288598,41.120464991151216
C,111,227328,231424,32000,4096,0.128,0.00713431584349665,33.55404442570213,33.55404518415707,26.19451200495445,39.56591810685471,47.451178434429174
C,112,229376,233472,32000,4096,0.128,0.04071538082666907,34.99833200990091,34.998355693053504,27.502332162394957,41.15024729833362,49.49465756104104
C,113,231424,235520,32000,4096,0.128,0.009132270147419609,24.48588333341058,24.485885036399075,20.494876489042287,27.913043301847928,34.62914882973498
C,114,233472,237568,32000,4096,0.128,0.018735265186496552,37.02638849435813,37.026393234357805,28.804612187413817,43.729476512778255,52.36385011960956
C,115,235520,239616,32000,4096,0.128,0.06068690332326017,33.269214724973885,33.26927007490026,24.430446305606402,40.20984260084019,47.04974121794359
C,116,237568,241664,32000,4096,0.128,0.05840755800350768,21.70204908307381,21.702127680183263,20.12125349499423,23.17557092949712,30.691561219950504
C,117,239616,243712,32000,4096,0.128,0.044354261046677806,30.629234913098514,30.629267027832153,25.59649052854129,34.94578647078086,43.31729815488398
C,118,241664,245760,32000,4096,0.128,0.03625272672565101,28.99640109067644,28.99642375313854,22.798846066249773,34.08460569160965,41.006679054820594
C,119,243712,247808,32000,4096,0.128,0.05338659890057694,34.428177040243796,34.42821843260717,27.975331676099128,39.848220986122136,48.687779761933896
C,120,245760,249856,32000,4096,0.128,0.04503652687908795,30.314690612518845,30.31472406639209,23.45654674639549,35.886436226459026,42.872437419647
C,121,247808,251904,32000,4096,0.128,-0.07360603559661508,22.95831724546208,22.958435238311818,19.276260855967372,26.12712956253986,32.468463649594575
C,122,249856,253952,32000,4096,0.128,-0.08622043548093902,32.07233259652756,32.07244849003235,26.90460828321126,36.51344487160366,45.35514968848278
C,123,251904,256000,32000,4096,0.128,0.01892162349381618,28.18360522463882,28.183611576342095,22.800462804882255,32.69692290878271,39.86163408366119
D,0,0,4096,32000,4096,0.128,-0.0019307211720630494,8.096906547071612,8.096906777263484,10.148110227152888,5.306451704599311,11.451749686213455
D,1,2048,6144,32000,4096,0.128,0.033248180537819784,8.261039457001331,8.261106363656257,10.328082460978193,5.461826307150733,11.683357134413429
D,2,4096,8192,32000,4096,0.128,0.03231826299221799,8.319939457930104,8.32000222678727,10.399645895355693,5.504437555138511,11.766540168936992
D,3,6144,10240,32000,4096,0.128,0.01321140833892051,8.134521564886784,8.134532293310933,10.163202240184638,5.389517074892615,11.503806938377101
D,4,8192,12288,32000,4096,0.128,-0.005435462029366591,8.228808169657844,8.228809964829372,10.315494220841693,5.386877827918483,11.637348226857272
D,5,10240,14336,32000,4096,0.128,-0.0362661662858091,8.144402743412382,8.144483487718555,10.156042924520982,5.4344692577610605,11.518622487010449
D,6,12288,16384,32000,4096,0.128,-0.018615614798265012,8.01320226801866,8.013223891124825,10.0327650934241,5.269234573278397,11.332308167715059
D,7,14336,18432,32000,4096,0.128,-0.03000470820188139,8.144459213590748,8.144514483034424,10.236597035663722,5.280573532792781,11.518349521775718
D,8,16384,20480,32000,4096,0.128,-0.04078670537003795,8.318043295188412,8.318143291382027,10.372991895815659,5.548589655040355,11.763749743626741
D,9,18432,22528,32000,4096,0.128,-0.023651950038328068,8.438975953526706,8.439009098166833,10.510568130115464,5.650991100128368,11.933387734902814
D,10,20480,24576,32000,4096,0.128,-0.018032717787348627,8.575260421490158,8.57527938176281,10.722866378478468,5.664047954515769,12.126883466157254
D,11,22528,26624,32000,4096,0.128,-0.06107711252783188,8.65725173261542,8.657467180159992,10.907163815558793,5.561667335017998,12.243298822002231
D,12,24576,28672,32000,4096,0.128,-0.04656593238781053,8.425769289877854,8.425897964745829,10.612949816160103,5.414430564144034,11.91430913373788
D,13,26624,30720,32000,4096,0.128,-0.004004961297739702,8.360010229894876,8.360011189206745,10.506206995504611,5.423263860331632,11.823374151703446
D,14,28672,32768,32000,4096,0.128,-0.006529668125377348,8.683353904332606,8.683356359407009,10.902840274765362,5.65608375368082,12.282638539243012
D,15,30720,34816,32000,4096,0.128,-0.005765416838046758,8.559402835871406,8.559404777597258,10.685830838272585,5.687924547916575,12.105348667715825
D,16,32768,36864,32000,4096,0.128,-0.003988731801337332,8.365791843145063,8.365792794040134,10.421141882459565,5.599243992957017,11.830119670866315
D,17,34816,38912,32000,4096,0.128,0.027753402771975508,8.32609190853382,8.326138163681755,10.408376136617225,5.506140740986782,11.775053276349002
D,18,36864,40960,32000,4096,0.128,0.03592649612138791,8.386208075437146,8.38628502959748,10.514548909793543,5.4903859288920485,11.861706303252344
D,19,38912,43008,32000,4096,0.128,0.0444238422359852,8.486702807575913,8.486819075594571,10.62296352550976,5.583106057010661,12.00076777994391
D,20,40960,45056,32000,4096,0.128,0.04746498354257912,8.255536964306936,8.255673412490399,10.312053655441172,5.472528447620069,11.674203107823187
D,21,43008,47104,32000,4096,0.128,0.012922138791224004,8.338170443516262,8.338180456598376,10.43742101583926,5.489828245146766,11.793132392333018
D,22,45056,49152,32000,4096,0.128,0.015487800302648081,8.568477092571571,8.568491089910871,10.71325355206352,5.661638284071524,12.117258342152567
D,23,47104,51200,32000,4096,0.128,0.024019804050591058,8.241731186427147,8.241766188160911,10.313302589846323,5.430429561032899,11.655632781066451
D,24,49152,53248,32000,4096,0.128,0.029976181012015934,8.111714164309792,8.111769551392111,10.231293211542269,5.1889904270902205,11.471921479551055
D,25,51200,55296,32000,4096,0.128,0.014864521573122635,8.280501391605238,8.28051473341953,10.458334550338835,5.270651682562558,11.711384663040938
D,26,53248,57344,32000,4096,0.128,0.01017772156330269,8.368279543844595,8.368285733048562,10.461711771621717,5.53237178598239,11.834464532492477
D,27,55296,59392,32000,4096,0.128,0.038137933099617674,8.5725238574716,8.572608692157882,10.69750570710584,5.703831402561373,12.123131650790867
D,28,57344,61440,32000,4096,0.128,0.0017450533804585465,8.586445765924303,8.586445943250949,10.763869864617106,5.620514431450991,12.142943503803398
D,29,59392,63488,32000,4096,0.128,-0.005197135566357838,8.224248029593285,8.224249671701799,10.320443083568962,5.361505213046852,11.630016491420594
D,30,61440,65536,32000,4096,0.128,-0.016698974851537932,8.348682265398264,8.348698965966888,10.427269241561602,5.538539105232528,11.80691997331254
D,31,63488,67584,32000,4096,0.128,-0.030293637103293636,8.635198188180869,8.635251325445665,10.800624790101208,5.697375546009493,12.211207310041697
D,32,65536,69632,32000,4096,0.128,-0.00915380385105148,8.531093023274854,8.531097934257572,10.693625672274162,5.585904018320269,12.064657215213682
D,33,67584,71680,32000,4096,0.128,0.0031692807012767346,8.39705823480924,8.397058832896066,10.459774405199346,5.621694008371489,11.874776803436063
D,34,69632,73728,32000,4096,0.128,0.006988137610363942,8.316403084012165,8.316406020020567,10.361366343680924,5.565232872430803,11.761365967962574
D,35,71680,75776,32000,4096,0.128,0.014901387503549048,8.617410496156818,8.617423380026262,10.694239089983203,5.846942134168615,12.188251803849516
D,36,73728,77824,32000,4096,0.128,0.03984707835762451,8.515315190728426,8.515408421626288,10.58664759628352,5.740961605042938,12.04307882057046
D,37,75776,79872,32000,4096,0.128,0.03975514811839577,8.462991349744808,8.463084724712221,10.592456912616385,5.566625722070592,11.966096496989005
D,38,77824,81920,32000,4096,0.128,0.046848802384470006,8.441078969347018,8.441208976031655,10.54856575583992,5.587868001516669,11.937190134518781
D,39,79872,83968,32000,4096,0.128,0.028475385090638246,7.96438755897851,7.964438463392616,9.997859147495681,5.192901040064865,11.266028969653407
D,40,81920,86016,32000,4096,0.128,0.025982062051395513,7.939870172633726,7.939912683765933,10.007940822557174,5.0889996470171335,11.227501810961638
D,41,83968,88064,32000,4096,0.128,0.03429321565046989,8.213321712697386,8.213393304895728,10.31747264380251,5.3341099271983765,11.6147738019752
D,42,86016,90112,32000,4096,0.128,-0.0006979689350984954,8.343785572277726,8.343785601470747,10.46400120604531,5.455643659668848,11.800820691011394
D,43,88064,92160,32000,4096,0.128,0.004623887375462739,8.167644751806346,8.167646060649556,10.211771833298226,5.401076272909106,11.552138714589812
D,44,90112,94208,32000,4096,0.128,0.006582476216713193,8.126588956458344,8.126591622336136,10.110510784297151,5.463732763318017,11.492380259473828
D,45,92160,96256,32000,4096,0.128,-0.018907463222676033,8.406989684755324,8.407010946332111,10.418402321941032,5.726727354750861,11.888587516499936
D,46,94208,98304,32000,4096,0.128,-0.038030532098844286,8.878862935486312,8.878944382556089,11.030061139882424,6.001872497435118,12.55725775099852
D,47,96256,100352,32000,4096,0.128,-0.051788147448712546,8.594631118192398,8.59478714512566,10.700134126828331,5.766332215391196,12.154976657747008
D,48,98304,102400,32000,4096,0.128,-0.04277929492900673,8.003483695311528,8.00359802396348,10.008003760535216,5.286493944120618,11.318443245080616
D,49,100352,104448,32000,4096,0.128,-0.014214498445671658,8.001547136640173,8.00155976243636,10.002494435671204,5.2929668974159645,11.316598142232259
D,50,102400,106496,32000,4096,0.128,0.019103511007151037,8.075526128107033,8.07554872376312,10.092382669934091,5.345960929743664,11.42083561823441
D,51,104448,108544,32000,4096,0.128,0.024297949821317145,8.17642641575388,8.17646251887718,10.202266748641765,5.444352930172537,11.564048842802407
D,52,106496,110592,32000,4096,0.128,0.04724353164857916,8.06248999963003,8.062628414197,10.03755504462326,5.409200145625938,11.4022786095272
D,53,108544,112640,32000,4096,0.128,0.07086511411747316,7.955869157293362,7.956184758561774,9.93198298491685,5.287432886873073,11.251721314797337
D,54,110592,114688,32000,4096,0.128,0.05535275522980358,8.309251848346003,8.309436214735207,10.35645547418984,5.556375354197902,11.752849742322693
D,55,112640,116736,32000,4096,0.128,0.0218134045455452,8.2437846386384,8.243813498185673,10.23762922011446,5.5751549880272755,11.65724689577547
D,56,114688,118784,32000,4096,0.128,0.011846769836189886,7.880329730738334,7.880338635560915,9.86074797043692,5.1903722380819115,11.143352929272556
D,57,116736,120832,32000,4096,0.128,0.03227659152821989,8.349520867106193,8.34958325239065,10.379147479749088,5.630389603328667,11.807962969608829
D,58,118784,122880,32000,4096,0.128,0.03360285008115549,8.577645617827528,8.577711437007505,10.667317459122092,5.778050848879605,12.131674797237574
D,59,120832,124928,32000,4096,0.128,0.025973050266324696,8.319827596733216,8.319868138300253,10.422512444043605,5.459978500248001,11.766058425378239
D,60,122880,126976,32000,4096,0.128,0.010197813648380983,8.335696998933248,8.335703236885774,10.432972662660745,5.485331315101266,11.78710219758262
D,61,124928,129024,32000,4096,0.128,-0.007587183281357041,8.372997806583445,8.373001244141872,10.538161240946035,5.400462410725903,11.841361264222991
D,62,126976,131072,32000,4096,0.128,-0.05075286934798166,8.098734050591158,8.098893077202078,10.156119207764519,5.297265088037561,11.454596229255094
D,63,129024,133120,32000,4096,0.128,-0.07689868547308559,8.037792519061751,8.038160360885602,10.018737575033985,5.371339143205666,11.367778445621257
D,64,131072,135168,32000,4096,0.128,-0.07784821360838236,8.298484221133192,8.298849360770356,10.39535555432278,5.44630646215795,11.735658105983362
D,65,133120,137216,32000,4096,0.128,-0.09672952121822365,8.25888428336031,8.259450720611573,10.373794527283193,5.368990804228093,11.680825105709639
D,66,135168,139264,32000,4096,0.128,-0.06888943737794595,8.010512534851996,8.010808749783207,10.001037209103062,5.321786784004955,11.32881987818121
D,67,137216,141312,32000,4096,0.128,-0.05527781175719645,8.278159263219608,8.278343821302741,10.328994325215849,5.50820733765251,11.705916104470855
D,68,139264,143360,32000,4096,0.128,-0.07907278705235574,8.420419347660483,8.420790609919427,10.530063773810483,5.562322361910163,11.90889050828505
D,69,141312,145408,32000,4096,0.128,-0.07763529915123742,8.267271906408766,8.267636422471051,10.348455318824653,5.443304004651866,11.692736462127645
D,70,143360,147456,32000,4096,0.128,-0.06406073857174391,8.24252403501585,8.242772970671965,10.34478272305375,5.372188386980718,11.656540552513935
D,71,145408,149504,32000,4096,0.128,-0.07295854480610078,8.097516543561122,8.097845214778205,10.140253175156968,5.321828225968609,11.45192517103553
D,72,147456,151552,32000,4096,0.128,-0.0949596816225995,8.287904852377508,8.288448840597166,10.361675377691625,5.4791614126848005,11.721157213300868
D,73,149504,153600,32000,4096,0.128,-0.05224967135572037,8.314688418857129,8.314852586235888,10.37492886776538,5.5384326659793395,11.760671129097117
D,74,151552,155648,32000,4096,0.128,-0.030120410270874785,8.208122267295456,8.208177531826806,10.198368535841325,5.546166525739069,11.608905371483864
D,75,153600,157696,32000,4096,0.128,-0.028837377153863704,8.425938271678369,8.425987618816881,10.51715914436627,5.600471432937847,11.915364733783013
D,76,155648,159744,32000,4096,0.128,0.0280927405753262,8.539677247213474,8.539723455045165,10.623536702493803,5.74246007961415,12.076232021421047
D,77,157696,161792,32000,4096,0.128,0.05956095463124875,8.232229989747365,8.232445451468992,10.209233572488603,5.597164524172005,11.642881982064324
D,78,159744,163840,32000,4096,0.128,0.055781923000258735,8.29142387968941,8.291611518614303,10.352170965660937,5.509382278107068,11.726923585859742
D,79,161792,165888,32000,4096,0.128,0.06232757593614801,8.290660175694981,8.290894455701196,10.346540134887151,5.513804303517381,11.724032184377414
D,80,163840,167936,32000,4096,0.128,0.05515926628057992,8.346679846780203,8.346862105564188,10.379989769023652,5.621857071979492,11.804637416829095
D,81,165888,169984,32000,4096,0.128,0.022867087496975323,8.603419860545234,8.603450249784371,10.721040532555048,5.756144357230707,12.168562279988837
D,82,167936,172032,32000,4096,0.128,0.04091220160391321,8.476673007425699,8.476771737109566,10.56247478177676,5.669785869470027,11.988008396781844
D,83,169984,174080,32000,4096,0.128,0.11109078499939097,8.486328310320625,8.487055399433956,10.558557660733669,5.703740616215894,12.000658185787499
D,84,172032,176128,32000,4096,0.128,0.12060709357684227,8.332259277607495,8.33313210865502,10.360051170102553,5.616429405398651,11.784521183016723
D,85,174080,178176,32000,4096,0.128,0.09022095156282481,8.014628374768764,8.015136168883812,9.992191071095306,5.352576864674589,11.335517698522922
D,86,176128,180224,32000,4096,0.128,0.09407314305195197,8.087973062514369,8.088520137590171,10.116525607560572,5.337324576665054,11.438143381034424
D,87,178176,182272,32000,4096,0.128,0.10739813919853841,8.337881172691933,8.33857282814235,10.380625602907987,5.596141761739277,11.792972081932154
D,88,180224,184320,32000,4096,0.128,0.05824786928229299,8.132597247647961,8.132805838499227,10.121099653491326,5.465431200496936,11.502503918854694
D,89,182272,186368,32000,4096,0.128,0.023433043106320068,7.93733361525088,7.937368205349984,9.93696347365493,5.219029698134925,11.224148701205209
D,90,184320,188416,32000,4096,0.128,0.03480974599013871,8.165904471386462,8.165978664815706,10.27592281635638,5.268769207449055,11.547922700168936
D,91,186368,190464,32000,4096,0.128,-0.005490843189374258,8.7281056326636,8.72810735980562,10.95356631288283,5.692147442689002,12.344276304426781
D,92,188416,192512,32000,4096,0.128,-0.012003789525450004,8.714646908613837,8.714655175781523,10.917143145412552,5.7200714403735144,12.324902909978846
D,93,190464,194560,32000,4096,0.128,-0.02940362489074248,8.078378416364927,8.078431927741141,10.159371588162173,5.228511080548424,11.42585485579851
D,94,192512,196608,32000,4096,0.128,-0.06256270810187545,7.992712658973711,7.992957509042799,9.987781241587948,5.290341051785173,11.30236623782912
D,95,194560,198656,32000,4096,0.128,-0.05077818709099691,8.339069443286704,8.339224040895068,10.452391840387836,5.4574819712660245,11.791378403380154
D,96,196608,200704,32000,4096,0.128,-0.04257323185112584,8.251443102811807,8.251552930146591,10.382519373378663,5.327282589029156,11.669475066255398
D,97,198656,202752,32000,4096,0.128,-0.04208009822828583,8.129023206821408,8.129132120448523,10.163070949724322,5.3767947109983805,11.497735972501307
D,98,200704,204800,32000,4096,0.128,-0.07882848826249417,8.271450909330497,8.271826525987235,10.320873558760912,5.509479352979438,11.699350142500945
D,99,202752,206848,32000,4096,0.128,-0.07693509693148619,8.182734431260103,8.183096099989873,10.173551610644477,5.51453303817334,11.572001858086272
D,100,204800,208896,32000,4096,0.128,-0.025803976956476182,8.123705957956336,8.123746939470852,10.090771389687017,5.494602248038414,11.489748522185979
D,101,206848,210944,32000,4096,0.128,-0.03511648042527289,8.349544832794788,8.349618678840823,10.413910345298547,5.566878937970725,11.80845755337835
D,102,208896,212992,32000,4096,0.128,-0.0669319131103591,8.220815967418998,8.221088434700347,10.284826167217394,5.415633699745665,11.623542388605143
D,103,210944,215040,32000,4096,0.128,-0.053043172402768,8.051738326880004,8.051913043661546,10.12368649235539,5.211727964723963,11.386445300170934
D,104,212992,217088,32000,4096,0.128,-0.0485667618116396,8.159603355187276,8.159747890979006,10.282512022168977,5.239781479227818,11.540596320646017
D,105,215040,219136,32000,4096,0.128,-0.08720500271425131,8.019045208295225,8.019519359985424,10.068860098306297,5.2206603276365815,11.341835739236537
D,106,217088,221184,32000,4096,0.128,-0.11120850736894206,7.926167134077915,7.926947254110383,9.933964751219442,5.196149848832788,11.210871015670254
D,107,219136,223232,32000,4096,0.128,-0.09661782391328122,8.220887654497522,8.221455396203734,10.309509302652877,5.374506817431707,11.626319520471906
D,108,221184,225280,32000,4096,0.128,-0.06279859790533993,8.316920976206447,8.317158059599544,10.40800640207419,5.477375543439016,11.761302653595866
D,109,223232,227328,32000,4096,0.128,-0.022821236040198024,7.990980776993568,7.991013364217027,9.99904562216637,5.265537158570004,11.300743113726899
D,110,225280,229376,32000,4096,0.128,0.0285835210374988,7.923924451300691,7.923976004986124,9.920550669983731,5.213181444964367,11.206899052540601
D,111,227328,231424,32000,4096,0.128,0.024475216311473258,8.1446185572285,8.144655332115923,10.204291052393547,5.343072942361647,11.518506168308292
D,112,229376,233472,32000,4096,0.128,0.013681822413179777,8.333128722967214,8.333139954771296,10.390735142653355,5.560589021529338,11.785055242599588
D,113,231424,235520,32000,4096,0.128,0.05138733339779419,8.375341052493408,8.375498695815976,10.435411935605341,5.6053370698634435,11.845574107343202
D,114,233472,237568,32000,4096,0.128,0.02217065254451936,8.260199931628964,8.260229684961393,10.391729012720102,5.336818958849206,11.682023303920475
D,115,235520,239616,32000,4096,0.128,-0.016563450944018406,8.152074494914682,8.152091321774165,10.2052982220297,5.362421803258466,11.528385810538452
D,116,237568,241664,32000,4096,0.128,-0.02195512634245439,8.09520497020047,8.095234742558805,10.072569323968317,5.4415537247822705,11.448456652572844
D,117,239616,243712,32000,4096,0.128,-0.009071522473871614,7.890994077386967,7.890999291716873,9.873396842891704,5.202619122128639,11.160251383690353
D,118,241664,245760,32000,4096,0.128,0.03158067640279825,8.445542426334606,8.445601471425222,10.551311244856716,5.5973982613257,11.944079549372223
D,119,243712,247808,32000,4096,0.128,0.02818050904392583,8.588900856491575,8.588947087025957,10.745125821246384,5.663941385134401,12.146520527651283
D,120,245760,249856,32000,4096,0.128,0.0562939090609995,8.45102427554183,8.451211765776236,10.57133798385883,5.575429358889002,11.951510335724851
D,121,247808,251904,32000,4096,0.128,0.07816995660670911,8.42540224403304,8.425764862365487,10.491757962512125,5.648322966056206,11.915558630329278
D,122,249856,253952,32000,4096,0.128,0.07926821210807772,8.13769566557363,8.138081726976367,10.149871464395687,5.426951628437039,11.509634864805628
D,123,251904,256000,32000,4096,0.128,0.10636848809133126,8.28515626799706,8.285839042631098,10.369283778497282,5.4545885990541905,11.71642363795108
E,0,0,4096,32000,4096,0.128,-0.07256205747062155,17.481305230706546,17.481455826712843,11.519634333548911,21.87446359569964,24.72234076252222
E,1,2048,6144,32000,4096,0.128,-0.06587859786512291,15.101635180895796,15.10177887291846,9.830760504464024,18.960683066971914,21.35770012108713
E,2,4096,8192,32000,4096,0.128,0.05195700024773836,17.082548576717425,17.082627590794843,11.311301840142029,21.346360474920754,24.158076389565032
E,3,6144,10240,32000,4096,0.128,0.041023651900045,22.374664485039677,22.374702093170114,16.46267967917937,27.02204957323095,31.64191816811074
E,4,8192,12288,32000,4096,0.128,-0.030791578814265252,15.129233385911597,15.129264719962697,10.706947893030666,18.524056778340686,21.39578025479004
E,5,10240,14336,32000,4096,0.128,0.08011004593334876,13.710580489282759,13.710814526225658,9.318809843181905,17.004515608843455,19.390558733176945
E,6,12288,16384,32000,4096,0.128,0.029667445234155668,15.793017371006,15.793045236375535,10.721370752329753,19.590899584784022,22.33273689788161
E,7,14336,18432,32000,4096,0.128,-0.07297981029404374,12.816854711472201,12.817062485128865,9.579495013683989,15.38734640085025,18.125593893082662
E,8,16384,20480,32000,4096,0.128,0.07213367128692719,17.63293906484782,17.633086608168455,13.019562612711415,21.27051321096576,24.938799948758195
E,9,18432,22528,32000,4096,0.128,0.05767527242932924,15.026371111706753,15.026481797938766,10.098194026548631,18.698603512146075,21.251148107861464
E,10,20480,24576,32000,4096,0.128,-0.009779869250439364,11.93540192270443,11.935405929516566,8.823996119291733,14.389674058315725,16.87974013478407
E,11,22528,26624,32000,4096,0.128,-0.002866934943536118,16.26275324047022,16.26275349317393,11.888267273727013,19.684368878587524,22.995766499942413
E,12,24576,28672,32000,4096,0.128,0.14128477399556594,15.459615181115252,15.460260765444163,10.519010621831622,19.167405945104342,21.864103803417777
E,13,26624,30720,32000,4096,0.128,0.10662137152462484,18.116459496676413,18.116773245023044,12.195543276023088,22.535269199651033,25.62361476642381
E,14,28672,32768,32000,4096,0.128,-0.042459585022670956,15.042789311440277,15.042849234262178,9.607581452810757,18.980826549103508,21.273866546999532
E,15,30720,34816,32000,4096,0.128,-0.0009882367700845933,12.435877678007282,12.435877717273183,9.174057264524315,15.004989600097328,17.587297677352264
E,16,32768,36864,32000,4096,0.128,0.007940680580186777,19.63038525970441,19.63038686574537,14.44147590655859,23.709696751245588,27.761591207921388
E,17,34816,38912,32000,4096,0.128,-0.0020998926883683666,15.724580977633048,15.724581117845029,10.324804578674806,19.695951294756984,22.2380774122509
E,18,36864,40960,32000,4096,0.128,0.0031863270693912524,8.45972916825306,8.459729768312451,7.2090357174863335,9.548395244848322,11.964198582764988
E,19,38912,43008,32000,4096,0.128,-0.002713572372809177,12.167830677080888,12.1678309796605,8.477120339762475,14.974703801252138,17.20765304130839
E,20,40960,45056,32000,4096,0.128,-0.05985854436469582,15.386687513556073,15.386803946406669,10.308466434749167,19.16318732458292,21.75987657762345
E,21,43008,47104,32000,4096,0.128,-0.1945713795886702,18.916290781414805,18.917291427389753,13.278517321049804,23.224613986498056,26.752602061617498
E,22,45056,49152,32000,4096,0.128,-0.17245000454694204,14.625542667844204,14.626559312873264,9.272071617973598,18.49061341670976,20.685117756856947
E,23,47104,51200,32000,4096,0.128,0.044469694321287355,14.374985766864915,14.375054551245428,9.539154250544124,17.953255594130617,20.330146340935578
E,24,49152,53248,32000,4096,0.128,-0.011132850517530643,18.038086697553148,18.038090133071307,12.757318502156652,22.08541155818537,25.505187297095006
E,25,51200,55296,32000,4096,0.128,-0.052978653472075275,14.828916617561012,14.829011254574624,10.303223967449899,18.26571621712814,20.97123775670125
E,26,53248,57344,32000,4096,0.128,-0.014667250931060957,16.05148147399897,16.051488175193665,10.832412987540817,19.954941826970693,22.705525196533717
E,27,55296,59392,32000,4096,0.128,-0.04165944943225904,13.089369639293647,13.089435933751664,8.602827641862579,16.391188665359728,18.51161012173204
E,28,57344,61440,32000,4096,0.128,-0.007876618421639302,13.192447067009326,13.192449418396901,9.421723782370409,16.1032653445324,18.657010312150828
E,29,59392,63488,32000,4096,0.128,0.010616249314695812,17.77419395679943,17.77419712725936,13.522882853336636,21.18890639248707,25.13639024948979
E,30,61440,65536,32000,4096,0.128,0.0007531296370105831,12.582225830434593,12.582225852974494,9.14136854541045,15.26601447783914,17.793701608170622
E,31,63488,67584,32000,4096,0.128,-0.00547374865537084,15.382541151757836,15.382542125651653,9.86914851490107,19.386808998900296,21.75427442065158
E,32,65536,69632,32000,4096,0.128,-0.04964492824951422,17.901745459563603,17.901814296822177,11.598381631478492,22.50316375197409,25.316295845118777
E,33,67584,71680,32000,4096,0.128,-0.051455387797698884,15.074822368224927,15.074910185154273,10.268369753503102,18.683208761463874,21.31904564043845
E,34,69632,73728,32000,4096,0.128,0.06429703312617387,18.85409871067,18.854208344562146,12.963792684675642,23.300940458918564,26.66446599955299
E,35,71680,75776,32000,4096,0.128,0.040736822267824505,15.160142746029509,15.16019747789189,9.654231762474573,19.14314884500333,21.439784015365575
E,36,73728,77824,32000,4096,0.128,-0.020508708842439563,15.389041160340426,15.38905482613504,10.460218638099333,19.085031861545524,21.763607584981138
E,37,75776,79872,32000,4096,0.128,0.04104309121005344,18.516852661871965,18.51689814836197,13.065518999704413,22.689909654754015,26.182814724023398
E,38,77824,81920,32000,4096,0.128,0.05265223127047369,15.067818335570141,15.067910327951965,9.997435588321745,18.818283818801575,21.309071406976216
